,Unnamed: 0,ExtrTemp,LineSpeed,WaterTemp,Measure,City
556,556,235.02,54.33,26.81,180.09,Alexandria
557,557,234.74,55.8,27.44,168.11,Alexandria
558,558,234.77,54.98,26.92,172.99,Alexandria
559,559,235.13,54.02,27.1,184.4,Alexandria
560,560,235.19,55.85,26.69,170.16,Alexandria
561,561,235.12,54.0,26.95,184.0,Alexandria
562,562,234.79,55.25,26.75,170.62,Alexandria
563,563,235.06,55.08,26.94,175.35,Alexandria
564,564,234.91,54.6,27.02,177.49,Alexandria
565,565,234.97,55.05,26.72,173.96,Alexandria
566,566,235.5,54.65,27.36,184.33,Alexandria
567,567,234.83,54.33,27.04,178.77,Alexandria
568,568,234.84,56.46,27.03,163.03,Alexandria
569,569,234.9,54.33,26.86,179.03,Alexandria
570,570,235.05,54.9,26.79,176.15,Alexandria
571,571,235.12,54.35,26.85,181.1,Alexandria
572,572,235.2,54.86,26.79,177.98,Alexandria
573,573,234.83,54.94,27.0,174.08,Alexandria
574,574,234.73,55.38,26.98,169.73,Alexandria
575,575,235.33,55.42,26.84,175.32,Alexandria
576,576,234.92,54.58,26.98,177.7,Alexandria
577,577,235.32,55.55,27.27,175.53,Alexandria
578,578,235.05,55.54,26.9,171.7,Alexandria
579,579,235.29,54.94,27.14,179.38,Alexandria
580,580,235.12,53.89,26.92,184.76,Alexandria
581,581,234.73,54.08,26.98,179.38,Alexandria
582,582,235.22,53.54,26.68,187.67,Alexandria
583,583,234.88,54.41,26.93,178.39,Alexandria
584,584,234.8,55.02,26.48,171.6,Alexandria
585,585,234.99,54.67,26.92,177.52,Alexandria
586,586,235.31,55.12,26.83,177.31,Alexandria
587,587,235.08,54.17,26.96,182.32,Alexandria
588,588,235.12,54.53,26.82,179.67,Alexandria
589,589,235.2,55.07,27.01,177.1,Alexandria
590,590,234.82,54.5,27.21,177.95,Alexandria
591,591,234.94,55.46,26.75,170.65,Alexandria
592,592,234.57,55.0,26.99,170.93,Alexandria
593,593,234.97,54.06,27.19,182.68,Alexandria
594,594,235.12,54.92,27.06,177.54,Alexandria
595,595,234.82,54.37,26.57,176.98,Alexandria
596,596,235.38,54.99,26.88,179.16,Alexandria
597,597,235.11,54.86,26.67,176.63,Alexandria
598,598,234.98,55.13,27.41,175.6,Alexandria
599,599,235.37,54.76,26.98,181.06,Alexandria
600,600,235.46,54.57,27.06,183.61,Alexandria
601,601,234.65,54.53,27.01,175.38,Alexandria
602,602,234.58,54.45,27.12,175.52,Alexandria
603,603,234.86,54.35,26.86,178.5,Alexandria
604,604,235.03,54.39,26.94,180.12,Alexandria
605,605,235.06,55.43,26.99,172.87,Alexandria
606,606,234.84,54.58,26.9,176.66,Alexandria
607,607,235.12,55.61,27.06,172.36,Alexandria
608,608,235.04,56.39,26.86,165.07,Alexandria
609,609,234.77,54.53,27.21,177.18,Alexandria
610,610,234.6,54.21,27.01,177.17,Alexandria
611,611,234.54,55.24,27.13,169.27,Alexandria
612,612,234.98,55.24,27.58,175.21,Alexandria
613,613,234.9,54.6,27.01,177.4,Alexandria
614,614,234.79,54.79,26.66,173.87,Alexandria
615,615,235.08,55.81,27.13,170.65,Alexandria
616,616,235.17,54.73,27.11,179.62,Alexandria
617,617,235.04,54.81,27.37,178.41,Alexandria
618,618,234.61,53.48,27.02,182.76,Alexandria
619,619,234.82,56.09,27.02,165.49,Alexandria
620,620,235.2,54.57,27.44,182.09,Alexandria
621,621,235.03,55.91,27.14,169.44,Alexandria
622,622,235.28,55.33,26.93,175.77,Alexandria
623,623,234.79,54.07,26.67,179.12,Alexandria
624,624,234.83,54.43,26.87,177.54,Alexandria
625,625,234.63,54.78,26.91,172.94,Alexandria
626,626,234.77,55.25,26.89,170.9,Alexandria
627,627,234.81,55.6,27.06,169.23,Alexandria
628,628,234.91,54.98,27.2,175.22,Alexandria
629,629,234.92,55.47,27.16,171.62,Alexandria
630,630,235.02,54.78,27.15,177.75,Alexandria
631,631,235.16,54.75,26.95,178.83,Alexandria
632,632,234.79,55.27,26.97,171.13,Alexandria
633,633,234.82,55.46,26.88,169.84,Alexandria
634,634,234.88,54.64,27.37,177.92,Alexandria
635,635,234.96,55.43,26.9,171.6,Alexandria
636,636,234.9,55.26,26.94,172.23,Alexandria
637,637,235.01,55.53,26.96,171.43,Alexandria
638,638,235.1,55.46,27.35,174.12,Alexandria
639,639,234.9,54.63,27.11,177.52,Alexandria
640,640,235.03,54.82,26.68,176.14,Alexandria
641,641,235.31,55.02,27.28,179.32,Alexandria
642,642,234.99,54.74,26.72,176.39,Alexandria
643,643,234.83,55.11,27.15,173.3,Alexandria
644,644,234.88,54.15,27.41,181.75,Alexandria
645,645,234.91,55.06,26.8,173.49,Alexandria
646,646,235.28,54.19,26.83,183.94,Alexandria
647,647,235.02,54.12,27.05,182.37,Alexandria
648,648,234.79,55.42,27.17,170.63,Alexandria
649,649,235.5,56.25,27.0,171.4,Alexandria
650,650,234.86,54.65,27.1,176.9,Alexandria
651,651,234.78,54.41,27.12,177.93,Alexandria
652,652,234.85,55.68,26.75,168.06,Alexandria
653,653,234.89,54.57,26.96,177.39,Alexandria
654,654,235.12,55.92,26.72,169.08,Alexandria
655,655,235.17,54.26,27.17,183.25,Alexandria
656,656,235.1,54.96,26.89,176.52,Alexandria
657,657,234.81,55.37,26.92,170.45,Alexandria
658,658,234.87,55.34,26.66,170.58,Alexandria
659,659,235.15,55.3,26.91,174.55,Alexandria
660,660,235.32,54.83,27.05,180.22,Alexandria
661,661,234.72,54.5,27.27,177.13,Alexandria
662,662,234.69,55.44,26.99,168.9,Alexandria
663,663,234.96,54.77,26.93,176.48,Alexandria
664,664,234.6,55.41,26.98,168.19,Alexandria
665,665,234.96,54.63,26.68,176.82,Alexandria
666,666,235.13,54.87,26.47,176.19,Alexandria
667,667,235.24,55.07,27.15,177.84,Alexandria
668,668,234.99,55.01,26.95,175.15,Alexandria
669,669,234.68,55.15,26.9,170.72,Alexandria
670,670,235.08,55.42,26.88,172.81,Alexandria
671,671,234.79,54.34,27.15,178.63,Alexandria
672,672,234.96,55.08,27.3,175.33,Alexandria
673,673,235.06,55.12,26.67,174.2,Alexandria
674,674,234.97,56.34,26.96,165.11,Alexandria
675,675,234.96,55.51,27.06,171.48,Alexandria
676,676,235.14,55.52,27.26,173.77,Alexandria
677,677,234.89,55.6,27.05,170.01,Alexandria
678,678,234.85,54.84,27.27,175.91,Alexandria
679,679,234.76,54.34,27.11,178.18,Alexandria
680,680,235.1,55.2,26.99,174.98,Alexandria
681,681,234.85,54.77,27.15,176.08,Alexandria
682,682,234.79,55.35,26.81,170.13,Alexandria
683,683,234.8,54.67,27.07,176.12,Alexandria
684,684,235.18,54.8,27.12,179.23,Alexandria
685,685,235.16,55.69,27.32,172.98,Alexandria
686,686,235.07,55.07,27.15,176.07,Alexandria
687,687,234.88,54.84,26.75,174.59,Alexandria
688,688,235.17,56.21,27.02,168.34,Alexandria
689,689,234.96,54.07,27.0,181.93,Alexandria
690,690,234.8,55.48,26.89,169.49,Alexandria
691,691,235.05,55.58,27.07,171.93,Alexandria
692,692,234.5,54.94,27.32,171.63,Alexandria
693,693,234.98,55.64,26.79,169.85,Alexandria
694,694,234.84,54.64,26.97,176.45,Alexandria
695,695,234.74,55.05,27.09,172.59,Alexandria
696,696,234.95,54.54,27.11,178.75,Alexandria
697,697,235.36,54.6,26.87,181.8,Alexandria
698,698,234.94,54.56,26.88,177.72,Alexandria
699,699,234.81,56.87,27.13,159.98,Alexandria
700,700,234.66,54.7,27.25,174.92,Alexandria
701,701,235.08,54.7,27.04,178.63,Alexandria
702,702,234.54,55.13,27.04,169.87,Alexandria
703,703,235.16,55.51,26.67,172.35,Alexandria
704,704,234.96,54.9,26.75,175.07,Alexandria
705,705,235.18,54.37,27.3,182.99,Alexandria
706,706,235.45,55.26,27.0,178.22,Alexandria
707,707,235.0,55.01,27.36,176.51,Alexandria
708,708,234.81,55.07,26.91,172.67,Alexandria
709,709,234.91,54.4,27.09,179.2,Alexandria
710,710,234.95,54.94,26.94,175.18,Alexandria
711,711,235.3,56.42,27.29,168.92,Alexandria
712,712,234.96,55.95,26.99,167.93,Alexandria
713,713,234.86,54.84,26.94,175.03,Alexandria
714,714,235.06,55.94,26.86,168.6,Alexandria
715,715,234.98,56.02,26.94,167.48,Alexandria
716,716,234.91,54.99,26.86,174.18,Alexandria
717,717,235.19,55.26,26.97,175.35,Alexandria
718,718,234.98,55.03,26.91,174.85,Alexandria
719,719,234.75,54.92,27.33,174.37,Alexandria
720,720,234.93,54.65,27.14,177.7,Alexandria
721,721,235.19,55.39,26.99,174.47,Alexandria
722,722,234.99,54.8,26.85,176.32,Alexandria
723,723,235.05,54.76,27.0,177.83,Alexandria
724,724,234.92,55.51,26.7,169.97,Alexandria
725,725,234.57,54.36,26.88,175.35,Alexandria
726,726,234.89,55.21,27.07,173.01,Alexandria
727,727,235.12,54.47,27.28,181.47,Alexandria
728,728,235.33,56.02,27.04,171.42,Alexandria
729,729,234.95,55.43,27.23,172.48,Alexandria
730,730,235.29,55.55,26.92,174.19,Alexandria
731,731,234.88,55.35,27.36,172.63,Alexandria
732,732,235.27,55.25,27.01,176.42,Alexandria
733,733,235.3,53.68,27.2,188.96,Alexandria
734,734,234.79,55.98,26.51,164.54,Alexandria
735,735,234.82,54.59,27.05,176.78,Alexandria
736,736,235.22,55.39,27.02,174.95,Alexandria
737,737,234.93,55.78,27.0,168.95,Alexandria
738,738,235.12,54.1,26.79,182.81,Alexandria
739,739,234.79,54.79,26.88,174.45,Alexandria
740,740,235.18,54.83,26.9,178.35,Alexandria
741,741,234.82,54.19,26.83,179.05,Alexandria
742,742,235.19,56.46,26.75,165.91,Alexandria
743,743,234.82,54.97,27.0,173.8,Alexandria
744,744,235.16,54.77,27.17,179.36,Alexandria
745,745,235.15,54.11,26.58,182.39,Alexandria
746,746,234.89,54.43,27.19,179.15,Alexandria
747,747,234.85,55.6,27.1,169.68,Alexandria
748,748,234.61,54.51,26.87,174.71,Alexandria
749,749,235.15,54.92,27.44,178.94,Alexandria
750,750,234.75,54.96,27.52,174.7,Alexandria
751,751,234.86,54.46,27.14,178.4,Alexandria
752,752,235.03,56.4,27.14,165.73,Alexandria
753,753,235.06,55.85,26.9,169.4,Alexandria
754,754,234.92,54.85,27.05,175.88,Alexandria
755,755,235.4,55.73,27.24,174.92,Alexandria
756,756,234.94,55.11,26.75,173.27,Alexandria
757,757,235.02,54.75,27.27,178.34,Alexandria
758,758,235.05,54.38,27.06,180.8,Alexandria
759,759,234.91,55.03,26.94,174.09,Alexandria
760,760,235.01,55.3,26.69,172.33,Alexandria
761,761,234.82,54.56,26.9,176.62,Alexandria
762,762,234.83,54.65,27.2,176.84,Alexandria
763,763,235.13,54.91,26.83,176.94,Alexandria
764,764,235.08,55.12,27.1,175.65,Alexandria
765,765,235.08,54.38,26.55,179.55,Alexandria
766,766,234.98,55.19,27.01,173.84,Alexandria
767,767,235.03,55.43,27.08,172.76,Alexandria
768,768,235.42,54.82,27.41,182.36,Alexandria
769,769,234.76,55.25,26.88,170.7,Alexandria
770,770,235.04,54.93,26.99,176.41,Alexandria
771,771,234.85,53.63,26.65,183.09,Alexandria
772,772,235.28,55.15,26.93,177.03,Alexandria
773,773,235.28,55.3,26.74,175.35,Alexandria
774,774,235.12,55.07,26.96,176.07,Alexandria
775,775,235.13,53.87,26.98,185.17,Alexandria
776,776,234.77,55.01,27.28,173.89,Alexandria
777,777,235.03,54.94,26.47,174.61,Alexandria
778,778,234.79,54.7,26.87,175.1,Alexandria
779,779,235.41,56.15,26.91,170.92,Alexandria
780,780,235.2,55.52,27.04,173.83,Alexandria
781,781,235.19,55.64,26.93,172.49,Alexandria
782,782,235.16,56.15,27.18,169.07,Alexandria
783,783,234.95,54.52,27.24,179.22,Alexandria
784,784,234.6,55.67,26.86,165.94,Alexandria
785,785,235.09,55.6,26.85,171.52,Alexandria
786,786,235.23,55.32,27.17,175.93,Alexandria
787,787,235.05,55.14,26.87,174.53,Alexandria
788,788,234.7,54.33,27.23,178.06,Alexandria
789,789,235.28,54.66,27.09,181.2,Alexandria
790,790,234.69,56.65,26.76,159.2,Alexandria
791,791,234.68,55.17,26.98,170.74,Alexandria
792,792,235.18,55.12,27.07,176.68,Alexandria
793,793,235.05,54.44,26.77,179.45,Alexandria
794,794,235.07,54.96,27.02,176.5,Alexandria
795,795,235.11,54.56,27.08,180.07,Alexandria
796,796,234.85,53.41,27.24,186.44,Alexandria
797,797,234.77,55.59,27.32,169.7,Alexandria
798,798,235.4,55.08,27.11,179.33,Alexandria
799,799,234.72,55.97,27.16,165.86,Alexandria
800,800,234.8,54.52,26.91,176.65,Alexandria
801,801,235.15,54.95,26.94,177.3,Alexandria
802,802,235.0,55.85,27.09,169.43,Alexandria
803,803,235.42,55.26,27.08,178.12,Alexandria
804,804,234.9,54.4,26.79,178.26,Alexandria
805,805,235.21,55.3,26.82,174.88,Alexandria
806,806,235.27,54.59,26.87,180.91,Alexandria
807,807,235.17,54.27,26.8,182.02,Alexandria
808,808,235.0,55.47,27.03,172.06,Alexandria
809,809,235.02,55.13,27.1,175.07,Alexandria
810,810,234.94,54.07,26.98,181.7,Alexandria
811,811,234.92,55.24,26.9,172.51,Alexandria
812,812,234.87,55.39,27.3,172.11,Alexandria
813,813,235.0,54.52,26.91,178.75,Alexandria
814,814,234.97,56.08,27.39,168.31,Alexandria
815,815,234.91,54.66,26.89,176.73,Alexandria
816,816,235.11,54.51,27.01,180.25,Alexandria
817,817,234.99,55.77,27.19,170.19,Alexandria
818,818,235.01,55.0,26.82,175.06,Alexandria
819,819,235.01,53.82,27.44,185.68,Alexandria
820,820,235.1,54.41,26.94,180.8,Alexandria
821,821,235.18,54.96,27.21,178.24,Alexandria
822,822,235.01,55.04,27.32,176.15,Alexandria
823,823,234.68,55.05,27.07,171.95,Alexandria
824,824,234.78,54.57,26.75,175.63,Alexandria
825,825,235.02,55.39,27.0,172.69,Alexandria
826,826,234.69,54.0,26.35,177.75,Alexandria
827,827,234.72,55.19,27.25,171.86,Alexandria
828,828,235.07,54.38,26.79,180.22,Alexandria
829,829,234.76,54.7,26.9,174.9,Alexandria
830,830,234.96,55.16,27.02,173.94,Alexandria
831,831,234.95,54.6,26.65,176.8,Alexandria
832,832,235.25,54.78,27.05,179.91,Alexandria
833,833,234.91,54.17,27.02,180.77,Alexandria
834,834,234.97,54.94,26.98,175.5,Alexandria
835,835,234.94,54.68,27.23,177.9,Alexandria
836,836,234.93,55.35,26.57,170.81,Alexandria
837,837,235.15,55.01,26.95,176.79,Alexandria
838,838,234.8,55.09,27.03,172.82,Alexandria
839,839,235.0,54.86,27.14,176.97,Alexandria
840,840,234.71,54.76,27.12,174.55,Alexandria
841,841,235.16,55.8,26.83,170.66,Alexandria
842,842,235.15,54.51,27.33,181.67,Alexandria
843,843,234.89,55.47,27.36,171.91,Alexandria
844,844,234.79,55.19,26.92,171.6,Alexandria
845,845,235.02,54.36,26.81,179.88,Alexandria
846,846,235.19,55.16,27.31,177.21,Alexandria
847,847,235.21,54.72,26.93,179.52,Alexandria
848,848,234.36,55.03,26.93,168.37,Alexandria
849,849,234.98,54.23,27.12,181.32,Alexandria
850,850,234.88,54.62,27.0,177.01,Alexandria
851,851,234.94,54.65,26.95,177.29,Alexandria
852,852,235.26,55.0,26.83,177.74,Alexandria
853,853,235.05,54.17,26.8,181.6,Alexandria
854,854,234.96,55.67,26.96,169.93,Alexandria
855,855,234.68,54.47,27.14,176.4,Alexandria
856,856,235.08,55.88,27.13,170.17,Alexandria
857,857,235.01,55.8,26.89,169.31,Alexandria
858,858,235.07,55.44,27.12,173.34,Alexandria
859,859,235.01,54.66,27.02,178.21,Alexandria
860,860,234.93,57.53,27.09,156.25,Alexandria
861,861,235.29,54.34,27.04,183.5,Alexandria
862,862,234.95,55.34,26.98,172.31,Alexandria
863,863,234.95,55.07,26.81,173.83,Alexandria
864,864,234.87,54.8,27.24,176.32,Alexandria
865,865,234.62,54.35,27.66,178.28,Alexandria
866,866,235.05,54.76,27.07,177.96,Alexandria
867,867,235.27,55.54,27.15,174.77,Alexandria
868,868,235.0,55.33,27.33,173.97,Alexandria
869,869,235.27,55.02,26.7,177.2,Alexandria
870,870,234.81,54.27,26.88,178.6,Alexandria
871,871,235.06,55.36,26.95,173.27,Alexandria
872,872,235.12,54.48,26.69,179.65,Alexandria
873,873,234.87,54.83,26.83,174.78,Alexandria
874,874,234.8,54.69,26.91,175.45,Alexandria
875,875,235.02,54.17,27.02,181.91,Alexandria
876,876,235.42,54.66,27.21,183.02,Alexandria
877,877,235.16,55.75,26.97,171.52,Alexandria
878,878,234.99,54.19,27.07,181.53,Alexandria
879,879,234.79,54.9,27.23,174.65,Alexandria
880,880,234.84,54.1,26.96,180.29,Alexandria
881,881,235.03,53.42,26.85,187.16,Alexandria
882,882,235.22,54.27,26.71,182.27,Alexandria
883,883,234.97,54.94,26.85,175.09,Alexandria
884,884,235.08,55.27,27.17,174.85,Alexandria
885,885,234.75,55.27,26.8,170.27,Alexandria
886,886,235.12,55.88,27.21,170.78,Alexandria
887,887,234.92,54.85,27.02,175.84,Alexandria
888,888,235.09,54.68,26.7,177.9,Alexandria
889,889,235.2,54.49,26.94,181.14,Alexandria
890,890,234.96,55.06,26.79,173.94,Alexandria
891,891,234.97,54.7,26.93,177.14,Alexandria
892,892,235.05,55.68,27.21,171.57,Alexandria
893,893,235.08,54.74,27.27,179.08,Alexandria
894,894,234.96,54.94,27.22,176.12,Alexandria
895,895,235.23,56.23,26.87,168.34,Alexandria
896,896,234.95,55.02,27.46,176.14,Alexandria
897,897,234.96,56.32,27.35,166.3,Alexandria
898,898,235.0,56.19,26.9,166.34,Alexandria
899,899,234.82,54.98,27.23,174.4,Alexandria
900,900,235.06,55.6,26.98,171.54,Alexandria
901,901,234.74,55.46,26.88,168.96,Alexandria
902,902,234.58,55.86,27.03,164.73,Alexandria
903,903,234.83,54.88,26.85,174.16,Alexandria
904,904,234.85,54.72,27.08,176.23,Alexandria
905,905,234.77,55.11,27.1,172.6,Alexandria
906,906,235.25,53.5,27.13,189.65,Alexandria
907,907,235.17,56.52,26.66,164.89,Alexandria
908,908,235.19,54.69,27.27,180.57,Alexandria
909,909,235.31,53.99,26.85,185.83,Alexandria
910,910,234.99,55.61,26.63,169.68,Alexandria
911,911,234.98,54.38,27.36,180.96,Alexandria
912,912,234.9,54.21,27.12,180.67,Alexandria
913,913,235.07,54.81,27.2,178.19,Alexandria
914,914,235.31,54.67,27.3,182.03,Alexandria
915,915,235.05,55.21,26.96,174.32,Alexandria
916,916,235.41,54.92,27.06,180.51,Alexandria
917,917,235.02,54.56,26.85,178.52,Alexandria
918,918,235.19,54.84,27.0,178.67,Alexandria
919,919,234.9,55.31,26.96,172.05,Alexandria
920,920,234.78,54.36,26.54,176.57,Alexandria
921,921,235.01,55.38,26.88,172.35,Alexandria
922,922,235.02,53.92,27.03,183.74,Alexandria
923,923,235.39,54.57,26.83,182.26,Alexandria
924,924,235.08,55.37,27.26,174.41,Alexandria
925,925,235.14,54.11,26.76,182.83,Alexandria
926,926,235.11,55.57,26.94,172.14,Alexandria
927,927,235.01,54.23,26.78,180.66,Alexandria
928,928,234.86,55.21,27.34,173.49,Alexandria
929,929,234.79,54.65,27.24,176.62,Alexandria
930,930,235.04,54.0,27.31,184.24,Alexandria
931,931,234.85,54.7,27.28,176.92,Alexandria
932,932,235.22,54.21,26.91,183.36,Alexandria
933,933,234.82,55.81,27.03,167.66,Alexandria
934,934,234.98,54.34,27.02,180.23,Alexandria
935,935,235.17,54.88,26.93,177.97,Alexandria
936,936,234.87,54.91,26.96,174.65,Alexandria
937,937,235.2,54.69,26.91,179.62,Alexandria
938,938,234.79,54.18,27.1,179.67,Alexandria
939,939,234.67,55.59,27.47,168.99,Alexandria
940,940,234.92,55.29,26.95,172.32,Alexandria
941,941,234.95,54.51,27.31,179.52,Alexandria
942,942,235.02,55.46,27.08,172.51,Alexandria
943,943,234.86,55.07,27.47,174.84,Alexandria
944,944,235.02,54.44,27.13,180.22,Alexandria
945,945,235.28,54.32,27.18,183.91,Alexandria
946,946,234.94,54.95,27.01,175.27,Alexandria
947,947,234.96,54.27,26.95,180.31,Alexandria
948,948,235.22,54.67,27.08,180.4,Alexandria
949,949,234.72,54.07,27.26,180.16,Alexandria
950,950,234.64,54.51,26.84,174.89,Alexandria
951,951,234.87,55.19,27.18,173.28,Alexandria
952,952,235.04,54.85,26.91,176.7,Alexandria
953,953,234.78,54.75,27.05,175.16,Alexandria
954,954,234.75,55.39,27.13,170.27,Alexandria
955,955,234.84,55.69,26.79,168.07,Alexandria
956,956,234.83,54.22,27.18,179.97,Alexandria
957,957,234.92,55.62,26.67,168.99,Alexandria
958,958,235.09,54.44,27.41,181.79,Alexandria
959,959,235.04,55.79,27.27,170.78,Alexandria
960,960,234.93,55.74,26.97,169.14,Alexandria
961,961,235.25,54.65,26.89,180.31,Alexandria
962,962,235.06,55.51,26.63,171.22,Alexandria
963,963,235.2,55.76,27.05,172.03,Alexandria
964,964,235.29,54.28,26.89,183.49,Alexandria
965,965,234.98,54.84,26.64,175.41,Alexandria
966,966,235.17,53.71,27.2,187.39,Alexandria
967,967,235.05,54.91,27.35,177.7,Alexandria
968,968,234.86,55.09,26.86,172.95,Alexandria
969,969,235.06,55.1,27.01,175.38,Alexandria
970,970,235.21,54.57,27.01,180.81,Alexandria
971,971,235.08,54.41,26.81,180.09,Alexandria
972,972,234.89,55.21,26.88,172.44,Alexandria
973,973,234.96,54.75,26.8,176.33,Alexandria
974,974,234.94,54.69,26.78,176.48,Alexandria
975,975,235.1,54.84,27.33,178.73,Alexandria
976,976,235.13,54.81,27.17,178.78,Alexandria
977,977,234.89,53.41,26.59,184.88,Alexandria
978,978,234.84,55.68,27.42,170.03,Alexandria
979,979,234.92,55.28,27.18,173.03,Alexandria
980,980,235.16,55.28,27.2,175.67,Alexandria
981,981,235.21,55.28,26.97,175.51,Alexandria
982,982,234.61,54.95,26.73,170.95,Alexandria
983,983,234.75,55.37,27.66,172.12,Alexandria
984,984,235.59,55.37,26.97,178.74,Alexandria
985,985,234.81,54.66,27.12,176.36,Alexandria
986,986,235.38,55.65,27.15,175.04,Alexandria
987,987,235.14,54.71,26.78,178.39,Alexandria
988,988,234.93,55.03,27.32,175.45,Alexandria
989,989,234.84,55.12,26.99,172.89,Alexandria
990,990,235.33,55.49,27.05,175.43,Alexandria
991,991,234.95,54.61,26.8,177.31,Alexandria
992,992,235.07,53.76,26.87,185.1,Alexandria
993,993,235.17,54.46,26.73,180.5,Alexandria
994,994,235.21,54.19,27.16,184.18,Alexandria
995,995,235.33,55.36,27.21,176.79,Alexandria
996,996,235.06,55.23,27.42,175.67,Alexandria
997,997,234.98,54.87,27.03,176.32,Alexandria
998,998,235.05,54.26,26.86,181.07,Alexandria
999,999,235.38,54.52,27.07,183.17,Alexandria
1000,1000,235.12,55.68,26.76,170.97,Alexandria
1001,1001,234.85,55.32,26.85,171.03,Alexandria
1002,1002,234.99,55.75,26.93,169.58,Alexandria
1003,1003,235.27,55.36,27.1,175.92,Alexandria
1004,1004,235.3,55.55,26.97,174.37,Alexandria
1005,1005,235.44,55.84,27.19,174.45,Alexandria
1006,1006,234.89,55.08,26.74,172.94,Alexandria
1007,1007,234.89,55.48,27.33,171.76,Alexandria
1008,1008,234.94,54.64,27.04,177.58,Alexandria
1009,1009,234.63,54.72,26.77,173.01,Alexandria
1010,1010,235.09,54.2,26.72,181.53,Alexandria
1011,1011,234.81,55.27,27.08,171.69,Alexandria
1012,1012,234.82,55.5,26.88,169.52,Alexandria
1013,1013,234.94,54.91,26.94,175.3,Alexandria
1014,1014,234.83,54.63,27.02,176.44,Alexandria
1015,1015,234.57,54.53,27.3,175.36,Alexandria
1016,1016,235.04,54.01,27.3,184.13,Alexandria
1017,1017,234.98,54.69,27.16,178.08,Alexandria
1018,1018,234.93,54.92,26.9,175.04,Alexandria
1019,1019,235.08,55.08,26.88,175.4,Alexandria
1020,1020,235.38,54.99,26.86,179.1,Alexandria
1021,1021,235.06,55.06,26.73,174.81,Alexandria
1022,1022,234.95,55.3,27.09,172.94,Alexandria
1023,1023,234.75,54.59,27.27,176.7,Alexandria
1024,1024,234.89,54.49,26.72,177.28,Alexandria
1025,1025,235.1,55.46,26.78,172.45,Alexandria
1026,1026,234.74,55.3,27.11,170.85,Alexandria
1027,1027,234.79,55.54,26.93,169.05,Alexandria
1028,1028,234.63,53.82,26.99,180.43,Alexandria
1029,1029,234.99,55.2,26.98,173.82,Alexandria
1030,1030,234.71,55.05,26.94,171.86,Alexandria
1031,1031,234.84,54.76,27.08,175.84,Alexandria
1032,1032,234.96,55.08,27.23,175.23,Alexandria
1033,1033,235.19,54.97,26.59,176.42,Alexandria
1034,1034,235.02,54.8,26.79,176.55,Alexandria
1035,1035,235.21,54.56,27.1,181.22,Alexandria
1036,1036,235.03,54.8,27.01,177.23,Alexandria
1037,1037,235.18,54.07,27.26,185.1,Alexandria
1038,1038,235.28,54.38,27.12,183.4,Alexandria
1039,1039,235.06,54.53,27.14,179.96,Alexandria
1040,1040,234.69,55.36,27.03,169.65,Alexandria
1041,1041,234.96,55.04,27.41,175.98,Alexandria
1042,1042,234.74,55.2,26.97,171.21,Alexandria
1043,1043,234.92,54.92,26.34,173.2,Alexandria
1044,1044,235.18,55.14,27.2,176.86,Alexandria
1045,1045,235.07,54.4,26.96,180.56,Alexandria
1046,1046,234.82,54.19,26.89,179.28,Alexandria
1047,1047,235.09,54.23,27.04,182.32,Alexandria
1048,1048,234.73,55.03,27.29,173.35,Alexandria
1049,1049,235.05,55.78,26.82,169.68,Alexandria
1050,1050,235.09,55.24,26.78,173.93,Alexandria
1051,1051,235.0,55.21,27.03,173.95,Alexandria
1052,1052,235.0,55.29,27.47,174.7,Alexandria
1053,1053,234.83,53.83,27.01,182.37,Alexandria
1054,1054,234.84,55.46,26.83,169.91,Alexandria
1055,1055,234.91,55.16,26.86,172.96,Alexandria
1056,1056,234.69,54.87,27.14,173.61,Alexandria
1057,1057,235.2,54.65,27.21,180.74,Alexandria
1058,1058,235.04,54.68,26.9,177.9,Alexandria
1059,1059,235.29,55.35,27.13,176.26,Alexandria
1060,1060,234.74,54.7,27.06,175.1,Alexandria
1061,1061,234.66,54.83,26.92,172.9,Alexandria
1062,1062,235.18,55.51,26.94,173.35,Alexandria
1063,1063,234.89,55.17,26.97,172.91,Alexandria
