Composition,Glass_Forming,Composition_Length,num_elements
Nd(MgNi)2,True,9,3
Nd10Al79Ni11,True,12,3
Nd10Fe82.5B7.5,True,14,3
Nd11.8Fe82.1B6.1,True,16,3
Nd11Al5Ni4,True,10,3
Nd11Fe89,True,8,2
Nd12.375Fe70.125B17.5,True,21,3
Nd12Fe69.5B18.5,True,15,3
Nd13Fe79B8,True,10,3
Nd14Fe78.2B7.8,True,14,3
Nd14Fe81B5,False,10,3
Nd14Fe82.2B4.8,True,14,3
Nd15Fe77.5B7.5,True,14,3
Nd15Fe77B8,True,10,3
Nd15Fe82B3,True,10,3
Nd16.5Fe66B17.5,True,15,3
Nd16.8Fe67.2B16,True,15,3
Nd2(Al15Ni)3,True,12,3
Nd2(Al5Ni)3,True,11,3
Nd2(Mg5Cu)3,True,11,3
Nd2(Mg5Ni)3,True,11,3
Nd2.5Mg97.5,False,11,2
Nd20.625Fe61.875B17.5,True,21,3
Nd20Fe61.5B18.5,True,15,3
Nd21Fe21B8,True,10,3
Nd21Fe79,True,8,2
Nd27.7Fe56.3B16,True,15,3
Nd2Al17Ni,True,9,3
Nd2Al20Ni3,True,10,3
Nd2Al21Ni2,True,10,3
Nd2Al22Ni,True,9,3
Nd2Al23,True,7,2
Nd2Al2Cu21,True,10,3
Nd2Al3Cu20,True,10,3
Nd2Al41Ni7,True,10,3
Nd2Al43Ni5,True,10,3
Nd2Al47Ni,False,9,3
Nd2Al5Cu43,False,10,3
Nd2Al7Cu41,False,10,3
Nd2Al7Ni,False,8,3
Nd2Al85Ni13,True,11,3
Nd2AlCu22,False,9,3
Nd2Cu3,False,6,2
Nd2Fe3,True,6,2
Nd2Fe7B,True,7,3
Nd2Mg11Cu7,True,10,3
Nd2Mg11Ni7,True,10,3
Nd2Mg13Cu5,True,10,3
Nd2Mg13Ni5,True,10,3
Nd2Mg17Cu,True,9,3
Nd2Mg17Ni,True,9,3
Nd2Mg2Cu,False,8,3
Nd2Mg3Cu5,True,9,3
Nd2Mg3Ni5,False,9,3
Nd2Mg5Cu3,True,9,3
Nd2Mg5Ni3,True,9,3
Nd2Mg7Cu,True,8,3
Nd2Mg7Ni,True,8,3
Nd2MgCu2,False,8,3
Nd2MgCu7,False,8,3
Nd2MgNi2,True,8,3
Nd2Ni3,False,6,2
Nd3(Al10Ni)2,True,12,3
Nd30Fe51.5B18.5,True,15,3
Nd33.6Fe50.4B16,True,15,3
Nd33Fe67,True,8,2
Nd3Al13Ni4,True,10,3
Nd3Al14Ni3,True,10,3
Nd3Al15Ni2,True,10,3
Nd3Al16Ni,False,9,3
Nd3Al21Ni,True,9,3
Nd3Al22,True,7,2
Nd3Al2Cu45,False,10,3
Nd3Al3Cu44,False,10,3
Nd3Al41Ni6,True,10,3
Nd3Al42Ni5,True,10,3
Nd3Al43Ni4,True,10,3
Nd3Al44Ni3,True,10,3
Nd3Al45Ni2,True,10,3
Nd3Al46Ni,False,9,3
Nd3Al47,False,7,2
Nd3Al4Cu43,False,10,3
Nd3Al5Cu42,False,10,3
Nd3Al6Cu41,False,10,3
Nd3Al7Cu40,False,10,3
Nd3Al90Ni7,True,10,3
Nd3AlCu46,False,9,3
Nd3Cu7,False,6,2
Nd3Fe14B3,True,9,3
Nd3Fe17,True,7,2
Nd3Fe2,True,6,2
Nd3Fe41B6,True,9,3
Nd3Fe7,True,6,2
Nd3Fe78.5B18.5,True,14,3
Nd3Fe82B15,True,10,3
Nd3Mg10Cu7,True,10,3
Nd3Mg10Ni7,True,10,3
Nd3Mg11Cu6,True,10,3
Nd3Mg11Ni6,True,10,3
Nd3Mg12Cu5,True,10,3
Nd3Mg12Ni5,True,10,3
Nd3Mg13Cu4,True,10,3
Nd3Mg13Ni4,True,10,3
Nd3Mg14Cu3,True,10,3
Nd3Mg14Ni3,True,10,3
Nd3Mg15Cu2,True,10,3
Nd3Mg15Ni2,True,10,3
Nd3Mg16Cu,False,9,3
Nd3Mg16Ni,False,9,3
Nd3Mg17,False,7,2
Nd3Mg2Cu5,True,9,3
Nd3Mg2Ni5,True,9,3
Nd3Mg3Cu4,True,9,3
Nd3Mg4Cu3,True,9,3
Nd3Mg4Ni3,True,9,3
Nd3Mg5Cu2,True,9,3
Nd3Mg5Ni2,True,9,3
Nd3Mg6Ni,True,8,3
Nd3Mg9Ni8,True,9,3
Nd3MgCu6,True,8,3
Nd3MgNi,True,7,3
Nd3MgNi6,False,8,3
Nd3Ni2,True,6,2
Nd3Ni7,False,6,2
Nd4(MgNi)3,True,10,3
Nd4.125Fe78.375B17.5,True,20,3
Nd4.5Fe77B18.5,True,14,3
Nd4Al13Ni3,False,10,3
Nd4Al15Ni,False,9,3
Nd4Al3Cu43,True,10,3
Nd4Al41Ni5,True,10,3
Nd4Al43Ni3,True,10,3
Nd4Al45Ni,True,9,3
Nd4Al5Cu41,True,10,3
Nd4Al7Cu39,False,10,3
Nd4AlCu45,False,9,3
Nd4Fe19B2,True,9,3
Nd4Fe77B19,True,10,3
Nd4Mg11Cu5,True,10,3
Nd4Mg11Ni5,True,10,3
Nd4Mg13Cu3,True,10,3
Nd4Mg13Ni3,True,10,3
Nd4Mg15Ni,True,9,3
Nd4Mg5Ni,False,8,3
Nd4Mg9Cu7,True,9,3
Nd4Mg9Ni7,True,9,3
Nd4MgNi5,True,8,3
Nd4Ni,False,5,2
Nd5(Al14Ni)3,True,12,3
Nd5(Al2Cu13)3,False,13,3
Nd5(AlCu14)3,True,12,3
Nd5(Mg3Cu2)3,True,12,3
Nd5(Mg3Ni2)3,True,12,3
Nd5(Mg4Cu)3,False,11,3
Nd5(Mg4Ni)3,True,11,3
Nd50.4Fe33.6B16,True,15,3
Nd50Fe31.5B18.5,True,15,3
Nd5Al2Cu43,False,10,3
Nd5Al37Ni8,True,10,3
Nd5Al41Ni4,True,10,3
Nd5Al43Ni2,True,10,3
Nd5Al44Ni,True,9,3
Nd5Al4Cu41,False,10,3
Nd5Al7Cu38,False,10,3
Nd5Al87Ni8,True,10,3
Nd5AlCu44,False,9,3
Nd5Mg11Cu4,True,10,3
Nd5Mg11Ni4,True,10,3
Nd5Mg13Cu2,False,10,3
Nd5Mg13Ni2,True,10,3
Nd5Mg2Ni3,True,9,3
Nd5Mg3Ni2,True,9,3
Nd5Mg4Ni,False,8,3
Nd5Mg7Ni8,True,9,3
Nd5Mg83Ni12,True,11,3
Nd5Mg88Ni7,True,10,3
Nd5Mg8Ni7,True,9,3
Nd5MgNi4,True,8,3
Nd6Fe41B3,True,9,3
Nd6Fe75.5B18.5,True,14,3
Nd6Mg11Ni3,True,10,3
Nd6Mg3Ni,False,8,3
Nd6Mg9Cu5,True,9,3
Nd6Mg9Ni5,True,9,3
Nd6MgNi3,True,8,3
Nd7(Al29Ni2)3,True,13,3
Nd7.5Mg90Ni2.5,True,14,3
Nd7.5Mg92.5,False,11,2
Nd7Al43,True,7,2
Nd7Al83Ni10,True,11,3
Nd7Al85Ni8,True,10,3
Nd7Fe13,True,7,2
Nd7Mg10Ni3,True,10,3
Nd7Mg11Ni2,True,10,3
Nd7Mg2Ni,False,8,3
Nd7Mg6Cu7,True,9,3
Nd7Mg8Ni5,True,9,3
Nd7Mg9Cu4,True,9,3
Nd7Mg9Ni4,True,9,3
Nd7MgNi2,False,8,3
Nd7Ni3,True,6,2
Nd8(Fe13B)3,False,11,3
Nd8.25Fe74.25B17.5,True,18,3
Nd9.2Fe74.8B16,True,14,3
Nd9Al81Ni10,True,11,3
Nd9Al83Ni8,True,10,3
Nd9Al85Ni6,True,10,3
Nd9Fe41,True,7,2
Nd9Fe82B9,True,9,3
NdAl15Ni4,False,9,3
NdAl16Ni3,True,9,3
NdAl17Ni2,True,9,3
NdAl18Ni,True,8,3
NdAl23Ni,False,8,3
NdAl24,False,6,2
NdAl40Ni9,True,9,3
NdAl41Ni8,True,9,3
NdAl43Ni6,True,9,3
NdAl44Ni5,True,9,3
NdAl45Ni4,True,9,3
NdAl46Ni3,False,9,3
NdAl47Ni2,False,9,3
NdAl48Ni,False,8,3
NdAl49,False,6,2
NdAl5Cu44,False,9,3
NdAl7Ni2,True,8,3
NdAl86Ni13,True,10,3
NdAl8Ni,True,7,3
NdAl9,True,5,2
NdAlCu23,False,8,3
NdAlCu8,False,7,3
NdCu4,False,5,2
NdFe,True,4,2
NdFe3,True,5,2
NdFe4,True,5,2
NdFe9,True,5,2
NdMg11Cu8,True,9,3
NdMg13Cu6,True,9,3
NdMg13Ni6,True,9,3
NdMg14Cu5,True,9,3
NdMg15Cu4,True,9,3
NdMg15Ni4,True,9,3
NdMg16Cu3,True,9,3
NdMg17Cu2,True,9,3
NdMg17Ni2,True,9,3
NdMg18Cu,False,8,3
NdMg18Ni,False,8,3
NdMg19,False,6,2
NdMg2Cu,True,7,3
NdMg2Ni,True,7,3
NdMg3Cu,True,7,3
NdMg3Ni,True,7,3
NdMg4Cu5,True,8,3
NdMg5Cu4,True,8,3
NdMg5Ni4,False,8,3
NdMg7Cu2,True,8,3
NdMg7Ni2,True,8,3
NdMg8Cu,True,7,3
NdMg8Ni,True,7,3
NdMg9,False,5,2
NdMgCu3,True,7,3
NdNi,False,4,2
Ni,False,2,1
Ni10P19Pd71,True,11,3
Ni11P2Pd7,True,9,3
Ni12P5Pt3,False,9,3
Ni12P5Pt8,True,9,3
Ni13(B5C)2,True,10,3
Ni13B12,False,7,2
Ni14B10C,False,8,3
Ni14B7C4,True,8,3
Ni14P5Pd6,True,9,3
Ni14P5Pt6,True,9,3
Ni15(Mo3C2)2,True,12,3
Ni15B2C3,False,8,3
Ni15BC4,False,7,3
Ni15Mo7C3,False,9,3
Ni15MoP4,True,8,3
Ni16(Mo2C)3,True,11,3
Ni16B5C4,True,8,3
Ni16B7C2,True,8,3
Ni16BC3,False,7,3
Ni16BP3,True,7,3
Ni16Mo5C4,True,9,3
Ni16Mo7C2,False,9,3
Ni16P5Pd4,True,9,3
Ni16P5Pt4,True,9,3
Ni17(B3C)2,True,10,3
Ni17(MoC)4,False,10,3
Ni17(P3Pd8)3,True,12,3
Ni17B23C10,True,10,3
Ni17B2C,False,7,3
Ni17B5C3,True,8,3
Ni17B7C,True,7,3
Ni17C3,False,6,2
Ni17Mo5C3,True,9,3
Ni18B5C2,False,8,3
Ni18B6C,False,7,3
Ni18B7,True,6,2
Ni18BC,False,6,3
Ni18Mo4C3,False,9,3
Ni18Mo5C2,False,9,3
Ni18P5Pd2,True,9,3
Ni18P5Pt2,False,9,3
Ni19(B2C)2,True,10,3
Ni19(MoC)3,False,10,3
Ni19B,False,5,2
Ni19B25C6,True,9,3
Ni19B29C2,False,9,3
Ni19B6,False,6,2
Ni19C,False,5,2
Ni20B4C,True,7,3
Ni20P19Pd61,True,11,3
Ni21B21C8,True,9,3
Ni21B23C6,True,9,3
Ni21B25C4,False,9,3
Ni21B4,False,6,2
Ni22(B3C)7,True,10,3
Ni22.5P25Pt52.5,True,15,3
Ni23(B7C2)3,True,11,3
Ni23B23C4,False,9,3
Ni23B25C2,False,9,3
Ni23B27,False,7,2
Ni24B19C7,True,9,3
Ni24B21C5,True,9,3
Ni25B19C6,True,9,3
Ni25B21C4,True,9,3
Ni25B23C2,False,9,3
Ni26B17C7,True,9,3
Ni26B19C5,True,9,3
Ni27B17C6,True,9,3
Ni27B20C3,False,9,3
Ni27B23,False,7,2
Ni27Mo14C9,False,10,3
Ni28B17C5,True,9,3
Ni28B19C3,True,9,3
Ni28B21C,True,8,3
Ni29(B5C2)3,True,11,3
Ni29(Mo2C)7,False,11,3
Ni29(Mo4C3)3,False,12,3
Ni29B20C,True,8,3
Ni29B21,True,7,2
Ni29B55C16,True,10,3
Ni29Mo16C5,False,10,3
Ni2P5Pd18,True,9,3
Ni2PPd2,True,7,3
Ni2PPt2,True,7,3
Ni30B11C9,True,9,3
Ni30B13C7,True,9,3
Ni30B17C3,True,9,3
Ni31B13C6,True,9,3
Ni31B14C5,True,9,3
Ni31B19,True,7,2
Ni31Mo10C9,False,10,3
Ni31Mo12C7,True,10,3
Ni31Mo69,True,8,2
Ni32B11C7,True,9,3
Ni33B11C6,True,9,3
Ni33B14C3,True,9,3
Ni33B17,True,7,2
Ni33B55C12,True,10,3
Ni33B7C10,False,9,3
Ni33B9C8,True,8,3
Ni33Mo10C7,True,10,3
Ni33Mo12C5,False,10,3
Ni33Mo8C9,False,9,3
Ni34B11C5,True,9,3
Ni34B13C3,True,9,3
Ni35(B3C2)3,True,11,3
Ni35(Mo2C3)3,False,12,3
Ni35B11C4,False,9,3
Ni35B13C2,False,9,3
Ni35B14C,True,8,3
Ni35B7C8,False,8,3
Ni36.5P27Pd36.5,True,15,3
Ni36B13C,False,8,3
Ni37.5P25Pd37.5,True,15,3
Ni37.5P25Pt37.5,True,15,3
Ni37B10C3,False,9,3
Ni37B13,False,7,2
Ni37B55C8,True,9,3
Ni37B59C4,True,9,3
Ni37B6P7,True,8,3
Ni37B8C5,True,8,3
Ni37P26Pd37,True,11,3
Ni38(B3C)3,False,10,3
Ni38.5P23Pd38.5,True,15,3
Ni38B11C,False,8,3
Ni38B5P7,True,8,3
Ni39B10C,True,8,3
Ni39B11,False,7,2
Ni39B8C3,True,8,3
Ni3B2,True,5,2
Ni3B5C2,True,7,3
Ni3P5Pt12,True,9,3
Ni3PPd,True,6,3
Ni40B3P7,True,8,3
Ni40B9P,True,7,3
Ni40P9W,True,7,3
Ni41(B2C)3,False,10,3
Ni41.5P17Pd41.5,True,15,3
Ni41B5C4,False,8,3
Ni41B8C,True,7,3
Ni41B9,True,6,2
Ni41P18Pd41,True,11,3
Ni41P9,True,6,2
Ni42.5P15Pd42.5,True,15,3
Ni42B7C,False,7,3
Ni43P14Pd43,True,11,3
Ni47Mo53,True,8,2
Ni4B,False,4,2
Ni4C,False,4,2
Ni4P,True,4,2
Ni4P5Pt16,True,9,3
Ni5(PPd4)19,True,11,3
Ni52.5P25Pt22.5,True,15,3
Ni53.5B44C2.5,False,13,3
Ni53B41C6,False,9,3
Ni55B42.5C2.5,False,13,3
Ni59Mo41,True,8,2
Ni63P20Pd17,True,11,3
Ni66.5B17Mo16.5,True,15,3
Ni66.5B17W16.5,True,14,3
Ni67B17C16,False,10,3
Ni68.5B17Mo14.5,True,15,3
Ni68.5B17W14.5,True,14,3
Ni68Mo13P19,True,11,3
Ni69Mo12P19,True,11,3
Ni6P5Pd14,True,9,3
Ni6P5Pt14,True,9,3
Ni6P5Pt9,True,8,3
Ni70.5B17Mo12.5,True,15,3
Ni70.5B17W12.5,True,14,3
Ni71B15P14,True,10,3
Ni72Mo9P19,True,10,3
Ni73(B5C4)3,False,11,3
Ni73B22C5,False,9,3
Ni73Mo7P20,True,10,3
Ni75B13C12,False,10,3
Ni75B17C8,False,9,3
Ni75B17W8,True,9,3
Ni75P18W7,True,9,3
Ni77B13C10,False,10,3
Ni77P18W5,True,9,3
Ni78.5B11.5C10,False,14,3
Ni7B3,True,5,2
Ni7BC2,False,6,3
Ni7Mo2C,True,7,3
Ni81.5B1.8P16.7,True,15,3
Ni81.5B11.1P7.4,True,15,3
Ni81.5B12P6.5,True,13,3
Ni81.5B14.8P3.7,True,15,3
Ni81.5B15P3.5,True,13,3
Ni81.5B16.7P1.8,True,15,3
Ni81.5B17P1.5,True,13,3
Ni81.5B18.5,True,11,2
Ni81.5B2P16.5,True,13,3
Ni81.5B5.5P13,True,13,3
Ni81.5P18.5,True,11,2
Ni81B14C5,True,9,3
Ni81P19,True,7,2
Ni8BC,False,5,3
Ni8BP,True,5,3
Ni8P5Pd12,True,9,3
Ni8P5Pt12,False,9,3
Ni9C,False,4,2
Ni9P2Pd9,True,8,3
Ni9P5Pt6,True,8,3
NiPd,True,4,2
NiPd4,True,5,2
P19Ir40Pd41,True,11,3
P19Pd81,True,7,2
Pr0.3Zr10Fe89.7,True,15,3
Pr36B5Au9,True,9,3
Pr3Zr5Fe42,True,10,3
Pr67.5B10Au22.5,True,15,3
PrZr5Fe44,False,9,3
Sb19.3Pb27.5Au53.2,True,18,3
Sb22.5Pb22.5Au55,True,16,3
Sc3Fe,True,5,2
ScFe9,True,5,2
Si(BMo2)3,False,9,3
Si(Ni3B)6,True,9,3
Si(Ni5B)4,False,9,3
Si(Ni7B)3,False,9,3
Si10B17Mo73,True,11,3
Si10Ge7Pd83,True,11,3
Si10Ni73B17,True,11,3
Si11Ni78B11,True,11,3
Si11Pd39,True,8,2
Si12.5B17.5Mo70,True,15,3
Si12.5B20Mo67.5,True,15,3
Si12.5Ni75B12.5,True,15,3
Si12Ni67B21,True,11,3
Si13(GePd28)3,True,13,3
Si14Ni67B19,False,11,3
Si14Ni69B17,True,11,3
Si15(Ni4B)17,True,12,3
Si15Ni67.5C17.5,True,15,3
Si15Ni72B13,True,11,3
Si15Pd81Au4,True,11,3
Si16(Pd25Au3)3,True,14,3
Si16.5Ag1.7Pd81.8,True,17,3
Si16.5Ag10Pd73.5,True,16,3
Si16.5Ag12.5Pd71,True,16,3
Si16.5Ag15Pd68.5,True,16,3
Si16.5Ag20.9Pd62.6,False,18,3
Si16.5Ag4.2Pd79.3,True,17,3
Si16.5Ag4.5Pd79,True,15,3
Si16.5Ag4Pd79.5,True,15,3
Si16.5Ag5.5Pd78,True,15,3
Si16.5Ag6.7Pd76.8,True,17,3
Si16.5Ag6Pd77.5,True,15,3
Si16.5Ag8.5Pd75,True,15,3
Si16.5Ni1.7Pd81.8,True,17,3
Si16.5Ni10Pd73.5,True,16,3
Si16.5Ni11.7Pd71.8,True,18,3
Si16.5Ni12.5Pd71,True,16,3
Si16.5Ni15Pd68.5,True,16,3
Si16.5Ni19.2Pd64.3,True,18,3
Si16.5Ni20.9Pd62.6,True,18,3
Si16.5Ni26.7Pd56.8,True,18,3
Si16.5Ni29.2Pd54.3,True,18,3
Si16.5Ni35Pd48.5,True,16,3
Si16.5Ni4.2Pd79.3,True,17,3
Si16.5Ni40Pd43.5,True,16,3
Si16.5Ni43.4Pd40.1,True,18,3
Si16.5Ni50.1Pd33.4,True,18,3
Si16.5Ni58.5Pd25,False,16,3
Si16.5Ni6.7Pd76.8,True,17,3
Si16.5Pd62.6Au20.9,False,18,3
Si16.5Pd68.5Au15,True,16,3
Si16.5Pd71Au12.5,True,16,3
Si16.5Pd73.5Au10,True,16,3
Si16.5Pd76.5Au7,True,15,3
Si16.5Pd76.8Au6.7,True,17,3
Si16.5Pd76.8Rh6.7,False,17,3
Si16.5Pd76Au7.5,True,15,3
Si16.5Pd77.5Au6,True,15,3
Si16.5Pd78.5Au5,True,15,3
Si16.5Pd79.3Au4.2,True,17,3
Si16.5Pd79.3Rh4.2,True,17,3
Si16.5Pd79.5Au4,True,15,3
Si16.5Pd80.5Au3,True,15,3
Si16.5Pd80Au3.5,True,15,3
Si16.5Pd81.5Au2,True,15,3
Si16.5Pd81.8Au1.7,True,17,3
Si16.5Pd81.8Rh1.7,True,17,3
Si16.5Pd83.5,True,12,2
Si16Ag5Pd79,True,11,3
Si16Ni76.5B7.5,False,14,3
Si16Pd80.5Au3.5,True,15,3
Si17.5Ni67.5C15,True,15,3
Si17.6Pd82.4,True,12,2
Si17B12Mo71,True,11,3
Si17Pd71Au12,True,12,3
Si17Pd79Au4,True,11,3
Si18Ag5Pd77,True,11,3
Si18Ni16.4Pd65.6,True,16,3
Si18Ni32.8Pd49.2,True,16,3
Si18Ni49.2Pd32.8,True,16,3
Si18Ni69B13,False,11,3
Si18Ni8.2Pd73.8,True,15,3
Si18Pd75Au7,True,11,3
Si18Pd77Au5,True,11,3
Si18Pd79Au3,True,11,3
Si18Pd81Au,True,10,3
Si2(BMo5)3,True,10,3
Si2(Ni11B5)3,False,12,3
Si2(Ni5B)3,True,10,3
Si2(Ni5C)3,False,10,3
Si2.5B20Mo77.5,False,14,3
Si2.5Ni72.5B25,False,14,3
Si2.5Ni75.5B22,False,14,3
Si2.5Ni77.5B20,False,14,3
Si20Ag4.5Pd75.5,True,15,3
Si20Ni67.5C12.5,True,15,3
Si20Pd73Au7,True,11,3
Si21Pd75Au4,True,11,3
Si21Pd79,True,8,2
Si22.5B7.5Mo70,True,14,3
Si22.5Ni65C12.5,True,15,3
Si22.5Ni67.5C10,False,15,3
Si2B5Mo13,True,9,3
Si2BMo17,False,8,3
Si2BMo7,True,7,3
Si2BW7,True,6,3
Si2Ni16B7,False,9,3
Si2Ni17B6,True,9,3
Si2Ni17C,False,8,3
Si2Ni18B5,True,9,3
Si2Ni20B3,False,9,3
Si2Ni7C,False,7,3
Si3(Ni10B)2,False,11,3
Si3(Ni8B3)2,False,11,3
Si3(Ni9B2)2,True,11,3
Si3B2Mo15,True,9,3
Si3B3Mo14,True,9,3
Si3B4Mo13,False,9,3
Si3B5Mo12,False,9,3
Si3BMo16,False,8,3
Si3GePd21,True,9,3
Si3Ni13B4,True,9,3
Si3Ni14C3,False,9,3
Si3Ni15B2,True,9,3
Si3Ni15B7,False,9,3
Si3Ni15C2,False,9,3
Si3Ni16C,False,8,3
Si3Ni17,False,7,2
Si3Ni17B5,True,9,3
Si3Ni19B3,True,9,3
Si3Ni33B14,True,10,3
Si3Ni36B11,True,10,3
Si3Ni38B9,True,9,3
Si3Ni40B7,False,9,3
Si3Ni69B28,True,10,3
Si3Ni70B27,True,10,3
Si3Ni80B17,True,10,3
Si3Pd17,True,7,2
Si4(Ni6B)3,True,10,3
Si4B11Mo35,True,10,3
Si4B3Mo13,False,9,3
Si4BMo15,False,8,3
Si4BPd20,True,8,3
Si4Ni15C,False,8,3
Si4Ni17B4,False,9,3
Si4Ni39B7,True,9,3
Si4Pd21,True,7,2
Si5(B2Mo13)3,True,12,3
Si5(Ni11B4)3,True,12,3
Si5(Ni13B2)3,True,12,3
Si5B11Mo34,True,10,3
Si5B2Mo13,False,9,3
Si5BMo14,False,8,3
Si5Ni13C2,False,9,3
Si5Ni14C,False,8,3
Si5Ni38B7,True,9,3
Si5Pd17Au3,True,10,3
Si5Pd19Au,True,9,3
Si7(Ni24B7)3,True,12,3
Si7.5B20Mo72.5,True,14,3
Si7.5Ni70B22.5,True,14,3
Si7.5Ni75B17.5,True,14,3
Si7GePd42,True,9,3
Si7Ni36B7,True,9,3
Si7Ni38B5,True,9,3
Si7Ni76B17,True,10,3
Si8(Ni5B)7,True,10,3
Si8(Pd13Au)3,True,12,3
Si8.5Ni66B25.5,True,14,3
Si8B17Mo75,True,10,3
Si8Ni75B17,True,10,3
Si9(Ge2Au11)7,True,13,3
Si9.45Ge13.66Au76.89,True,20,3
Si9Ni36B5,False,9,3
Si9Ni38B3,False,9,3
Si9Pd36Au5,True,10,3
Si9Pd37Au4,True,10,3
Si9Pd38Au3,True,10,3
Si9Pd39Au2,True,10,3
Si9Pd40Au,True,9,3
Si9Pd41,True,7,2
Si9Pd8Au33,True,10,3
SiB2Mo17,False,8,3
SiB2Mo7,True,7,3
SiB3Mo16,False,8,3
SiB4Mo15,True,8,3
SiB5Mo14,False,8,3
SiBMo18,False,7,3
SiBMo3,False,6,3
SiBMo8,False,6,3
SiNi15B4,True,8,3
SiNi15C4,False,8,3
SiNi16C3,False,8,3
SiNi17B7,True,8,3
SiNi17C2,False,8,3
SiNi18C,False,7,3
SiNi19,False,6,2
SiNi19B5,True,8,3
SiNi36B13,True,9,3
SiNi4,False,5,2
SiNi7C2,False,7,3
SiNi8B,True,6,3
SiNi8C,False,6,3
SiNi9,False,5,2
SiNiPd3,True,7,3
SiPd4,True,5,2
Sm1.3Fe79B19.7,True,14,3
Sm10Al89Ni,True,10,3
Sm11Al5Ni4,True,10,3
Sm2(Al5Ni)3,True,11,3
Sm2Al17Ni,True,9,3
Sm2Al23,True,7,2
Sm2Al7Ni,True,8,3
Sm3Al14Ni3,True,10,3
Sm3Al15Ni2,True,10,3
Sm3Al16Ni,True,9,3
Sm3Al22,True,7,2
Sm3Al47,False,7,2
Sm4Al13Ni3,True,10,3
Sm4Al15Ni,False,9,3
Sm4Al21,True,7,2
Sm5Al87Ni8,True,10,3
Sm5Fe77B18,True,10,3
Sm6Al39Ni5,True,10,3
Sm7(Al29Ni2)3,True,13,3
Sm7Al43,True,7,2
Sm7Al83Ni10,True,11,3
Sm7Al85Ni8,True,10,3
Sm9Al41,False,7,2
Sm9Al81Ni10,True,11,3
Sm9Al83Ni8,True,10,3
Sm9Al85Ni6,True,10,3
SmAl15Ni4,False,9,3
SmAl16Ni3,True,9,3
SmAl17Ni2,True,9,3
SmAl18Ni,True,8,3
SmAl7Ni2,True,8,3
SmAl8Ni,True,7,3
SmAl9,True,5,2
Sr1.5La61.5Cu37,True,15,3
Sr10La53Cu37,True,12,3
Sr10La61.5Cu28.5,True,16,3
Sr11La52Cu37,True,12,3
Sr11La60Cu29,True,12,3
Sr12.5La50.5Cu37,True,16,3
Sr12.5La57.5Cu30,True,16,3
Sr13.5La56Cu30.5,True,16,3
Sr14.5La53.5Cu32,True,16,3
Sr14La49Cu37,True,12,3
Sr14La55Cu31,True,12,3
Sr15.5La51.5Cu33,True,16,3
Sr15La48Cu37,True,12,3
Sr15La52.5Cu32.5,True,16,3
Sr16La47Cu37,True,12,3
Sr17La47Cu36,True,12,3
Sr17La48Cu35,True,12,3
Sr2.5La60.5Cu37,True,15,3
Sr2La71Cu27,True,11,3
Sr3.5La59.5Cu37,True,15,3
Sr3La70Cu27,True,11,3
Sr4(La23Cu9)3,True,13,3
Sr4La59Cu37,True,11,3
Sr5La58Cu37,True,11,3
Sr5La67.5Cu27.5,True,15,3
Sr6.5La66Cu27.5,True,15,3
Sr6La29Cu15,True,11,3
Sr6La57Cu37,True,11,3
Sr7.5La64.5Cu28,True,15,3
Sr7La56Cu37,True,11,3
Sr8.5La63.5Cu28,True,15,3
Sr8La25Cu17,True,11,3
Sr8La55Cu37,True,11,3
Sr9La54Cu37,True,11,3
Sr9La62.5Cu28.5,True,15,3
SrLa62Cu37,True,10,3
Ta(NbNi2)3,True,10,3
Ta10Ni31P9,True,10,3
Ta10Ni73B17,True,11,3
Ta12Ni71B17,True,11,3
Ta13Ni70B17,True,11,3
Ta2(Ti5Si)3,True,11,3
Ta2Ni17P,True,8,3
Ta2Ni3,True,6,2
Ta3Nb13Si4,False,10,3
Ta3Nb5Ni12,True,10,3
Ta3NbNi6,True,8,3
Ta3Ni7,True,6,2
Ta40Ni59Ir,True,10,3
Ta40Ni59Pd,True,10,3
Ta40Ni59Ru,True,10,3
Ta4Ni15P,True,8,3
Ta4Ti13Si3,True,10,3
Ta5(NbNi4)3,True,11,3
Ta5(Ni4P)9,True,10,3
Ta5CoNi4,True,8,3
Ta6Ni13P,True,8,3
Ta6Ti11Si3,True,10,3
Ta7Fe83B10,True,10,3
Ta7Ni13,True,7,2
Ta8(Ti3Si)3,True,11,3
TaNb15Si4,True,9,3
TaNb7Ni12,True,9,3
TaNb7Si2,True,8,3
TaNbNi3,True,7,3
TaNi,True,4,2
TaNi4,True,5,2
TaNi9,True,5,2
Tb1.3Fe79B19.7,True,14,3
Tb15Fe76.5Co8.5,True,15,3
Tb28.3Al15Fe56.7,False,16,3
Tb28.3Fe56.7Si15,True,16,3
Tb30(Fe9Co)7,True,12,3
Tb30.8Al7.5Fe61.7,True,17,3
Tb30.8Fe61.7Si7.5,True,17,3
Tb32.5Al2.5Fe65,True,15,3
Tb32.5Fe65Si2.5,True,15,3
Tb33.3Fe66.7,False,12,2
Tb3Al,True,5,2
Tb5Fe77B18,True,10,3
Tb67.5Al22.5B10,True,15,3
Ti,False,2,1
Ti(Al2Ni)3,True,10,3
Ti(AlCu)2,False,9,3
Ti(Co3B)6,True,9,3
Ti(CuNi)2,False,9,3
Ti(CuNi2)3,False,10,3
Ti0.8Fe83.2B16,True,14,3
Ti1.1Al98.9,False,11,2
Ti10Al3Cu7,True,10,3
